Indice,texto,Categoria 1,categoria 2,categoria 3
2275,"¡Hoy a las 18:00 conéctate al Instagram Live de @ChicasPoderEC ! @Desireeyepez, periodista y directora de contenidos de @ECUADORCHEQUEA , analizará la desinformación durante la emergencia del COVID-19 #COVID19Ecuador ¡Hoy a las 18:00 conéctate al Instagram Live de @ChicasPoderEC ! @Desireeyepez, periodista y directora de contenidos de @ECUADORCHEQUEA , analizará la desinformación durante la emergencia del COVID-19 #COVID19Ecuador",0,0,0
2276,"#NoComasCuento Los tratamientos médicos con base en cloroquina y azitromicina se encuentran en FASE EXPERIMENTAL en Estados Unidos y Francia. Su efectividad aún no ha sido demostrada, por eso todavía ""no es la cura para el #COVID19"": #NoComasCuento Los tratamientos médicos con base en cloroquina y azitromicina se encuentran en FASE EXPERIMENTAL en Estados Unidos y Francia. Su efectividad aún no ha sido demostrada, por eso todavía ""no es la cura para el #COVID19"":",1,0,1
2277,"El miércoles pasado, el presidente, Guillermo Lasso, emitió el decreto 741, con el que disolvió la Asamblea, argumentando grave crisis política y conmoción interna. Lee la verificación completa: El miércoles pasado, el presidente, Guillermo Lasso, emitió el decreto 741, con el que disolvió la Asamblea, argumentando grave crisis política y conmoción interna. Lee la verificación completa:",0,0,0
2278,"Lo dicho por @ottosonnenh es una verdad a medias. En Guayas, los 859 casos de #COVID19 se suman a los 1661 de dengue. Sin embargo, los niveles de mortalidad son distintos. Revisa: Lo dicho por @ottosonnenh es una verdad a medias. En Guayas, los 859 casos de #COVID19 se suman a los 1661 de dengue. Sin embargo, los niveles de mortalidad son distintos. Revisa:",1,0,1
2279,"#LoMásVisto | La denuncia que Cristian Zamora, alcalde de Cuenca, hizo a través de sus redes, fue corroborada por el gerente de la Empresa municipal de aseo, EMAC, y sus técnicos. Elaborado por @camaleon_medio para #EcuadorVerifica. #LoMásVisto | La denuncia que Cristian Zamora, alcalde de Cuenca, hizo a través de sus redes, fue corroborada por el gerente de la Empresa municipal de aseo, EMAC, y sus técnicos. Elaborado por @camaleon_medio para #EcuadorVerifica.",0,0,0
2280,"Leonidas Iza, presidente de la Conaie, dijo que, si Lasso toma medidas “ilegítimas” vía decreto, responderán con rechazo popular en las calles. No habló de movilizarse por la muerte cruzada. Elaborado por @camaleon_medio para #EcuadorVerifica. Leonidas Iza, presidente de la Conaie, dijo que, si Lasso toma medidas “ilegítimas” vía decreto, responderán con rechazo popular en las calles. No habló de movilizarse por la muerte cruzada. Elaborado por @camaleon_medio para #EcuadorVerifica.",0,0,0
2281,"La denuncia que Cristian Zamora, alcalde de Cuenca, hizo a través de sus redes, fue corroborada por el gerente de la Empresa municipal de aseo, EMAC, y sus técnicos. Elaborado por @camaleon_medio para #EcuadorVerifica. La denuncia que Cristian Zamora, alcalde de Cuenca, hizo a través de sus redes, fue corroborada por el gerente de la Empresa municipal de aseo, EMAC, y sus técnicos. Elaborado por @camaleon_medio para #EcuadorVerifica.",0,0,0
2282,¡Ponte #PILAS! La cuenta de Twitter oficial del nuevo Ministro de Salud es @DrJuanCZevallos . Otras cuentas que circulan en redes sociales son FALSAS. Infórmate por canales oficiales y #NoComasCuento #CoronaVirusFacts ¡Ponte #PILAS! La cuenta de Twitter oficial del nuevo Ministro de Salud es @DrJuanCZevallos . Otras cuentas que circulan en redes sociales son FALSAS. Infórmate por canales oficiales y #NoComasCuento #CoronaVirusFacts,0,0,0
2283,#FALSO el Gobierno no entrega bonos a los ciudadanos venezolanos en Ecuador. #NoComasCuento esta mentira circula en redes sociales desde febrero del año pasado. #CoronaVirusFacts. #FALSO el Gobierno no entrega bonos a los ciudadanos venezolanos en Ecuador. #NoComasCuento esta mentira circula en redes sociales desde febrero del año pasado. #CoronaVirusFacts.,0,0,0
2284,"#LoMásVisto | El miércoles pasado, el presidente, Guillermo Lasso, emitió el decreto 741, con el que disolvió la Asamblea, argumentando grave crisis política y conmoción interna. Lee la verificación completa: #LoMásVisto | El miércoles pasado, el presidente, Guillermo Lasso, emitió el decreto 741, con el que disolvió la Asamblea, argumentando grave crisis política y conmoción interna. Lee la verificación completa:",0,0,0
2285,"La @opsoms no se ha pronunciado sobre la probabilidad de contagiarse de #COVID19 por salir a los balcones, #China tampoco. Recuerda que la medida más efectiva para aumentar los contagios es el aislamiento voluntario #NoComasCuento y #QuédateEnCasa: La @opsoms no se ha pronunciado sobre la probabilidad de contagiarse de #COVID19 por salir a los balcones, #China tampoco. Recuerda que la medida más efectiva para aumentar los contagios es el aislamiento voluntario #NoComasCuento y #QuédateEnCasa:",1,0,1
2286,"El nombre de Salvador Quishpe ha sonado durante el fin de semana como posible precandidato a la Presidencia. Sin embargo, el movimiento político Pachakutik todavía no ha asegurado quién será el candidato de su movimiento. El nombre de Salvador Quishpe ha sonado durante el fin de semana como posible precandidato a la Presidencia. Sin embargo, el movimiento político Pachakutik todavía no ha asegurado quién será el candidato de su movimiento.",0,0,0
2287,"Lo dicho por @ottosonnenh riñe con la info de la @opsoms . Hasta el 16 de febrero, la organización internacional no registró muertes a causa de #dengue en Guayaquil. @Salud_Ec no ha compartido cifras recientes sobre esta enfermedad que se suma al #COVID19. Lo dicho por @ottosonnenh riñe con la info de la @opsoms . Hasta el 16 de febrero, la organización internacional no registró muertes a causa de #dengue en Guayaquil. @Salud_Ec no ha compartido cifras recientes sobre esta enfermedad que se suma al #COVID19.",1,0,1
2288,"Los ecuatorianos irán a las urnas para elegir al nuevo presidente, vicepresidente y asambleístas. Se da luego de que el presidente, Guillermo Lasso, disolviera la Asamblea Nacional. Lee la verificación completa: Los ecuatorianos irán a las urnas para elegir al nuevo presidente, vicepresidente y asambleístas. Se da luego de que el presidente, Guillermo Lasso, disolviera la Asamblea Nacional. Lee la verificación completa:",0,0,0
2289,"#LoMásVisto | Iza, presidente de la Conaie, dijo que, si Lasso toma medidas “ilegítimas” vía decreto, responderán con rechazo popular en las calles. No habló de movilizarse por la muerte cruzada. Elaborado por @camaleon_medio para #EcuadorVerifica. #LoMásVisto | Iza, presidente de la Conaie, dijo que, si Lasso toma medidas “ilegítimas” vía decreto, responderán con rechazo popular en las calles. No habló de movilizarse por la muerte cruzada. Elaborado por @camaleon_medio para #EcuadorVerifica.",0,0,0
2290,#LoMásVisto | El candidato del PSC no dijo esta afirmación que se le atribuye. No hay registros de que Jan Topic haya mencionado esa frase. La supuesta publicación tampoco pertenece a Diario El Comercio. #EleccionesAnticipadas2023Ec #LoMásVisto | El candidato del PSC no dijo esta afirmación que se le atribuye. No hay registros de que Jan Topic haya mencionado esa frase. La supuesta publicación tampoco pertenece a Diario El Comercio. #EleccionesAnticipadas2023Ec,0,0,0
2291,"#NoComasCuento esta cuenta falsa tiene 5203 seguidores. El perfil real de @AlertaNews24 tiene 285 mil seguidores y no reportó esta información. El perfil engañoso emplea una i mayúscula en la palabra ""Alerta"" para engañar a los usuarios: #NoComasCuento esta cuenta falsa tiene 5203 seguidores. El perfil real de @AlertaNews24 tiene 285 mil seguidores y no reportó esta información. El perfil engañoso emplea una i mayúscula en la palabra ""Alerta"" para engañar a los usuarios:",0,0,0
2292,"#NoComasCuento: el Ministro de @InclusionEc , @IvanGrandaM , confirmó que el Gobierno coordina la entrega de un bono motivado por la cuarentena. La iniciativa se coordina con autoridades competentes y actualmente no se solicita el registro en una base de datos. #CoronaVirusFacts #NoComasCuento: el Ministro de @InclusionEc , @IvanGrandaM , confirmó que el Gobierno coordina la entrega de un bono motivado por la cuarentena. La iniciativa se coordina con autoridades competentes y actualmente no se solicita el registro en una base de datos. #CoronaVirusFacts",0,0,0
2293,"#NoComasCuento @MunicipioQuito no informó esto. Solo habrá restricciones para el ingreso a los mercados municipales desde el 24 de marzo: lunes 1 y 2, martes 3 y 4, miércoles 5 y 6, jueves 7 y 8, viernes 9 y 0. Sábado pares y domingo impares según el último dígito de la cédula. #NoComasCuento @MunicipioQuito no informó esto. Solo habrá restricciones para el ingreso a los mercados municipales desde el 24 de marzo: lunes 1 y 2, martes 3 y 4, miércoles 5 y 6, jueves 7 y 8, viernes 9 y 0. Sábado pares y domingo impares según el último dígito de la cédula.",0,0,0
2294,"El tuit no pertenece a la cuenta oficial de Jorge Glas. Luisa González es la candidata a la Presidencia por el movimiento Revolución Ciudadana, y no Glas, como asegura la publicación. #EleccionesAnticipadas2023Ec El tuit no pertenece a la cuenta oficial de Jorge Glas. Luisa González es la candidata a la Presidencia por el movimiento Revolución Ciudadana, y no Glas, como asegura la publicación. #EleccionesAnticipadas2023Ec",0,0,0
2295,"La Conaie no es un movimiento y no tiene personería electoral. Pachakutik sí es un movimiento político y su posición es distinta a la Conaie. Por problemas internos, el movimiento no presentó candidatos presidenciales. #EleccionesAnticipadas2023Ec La Conaie no es un movimiento y no tiene personería electoral. Pachakutik sí es un movimiento político y su posición es distinta a la Conaie. Por problemas internos, el movimiento no presentó candidatos presidenciales. #EleccionesAnticipadas2023Ec",0,0,0
2296,"#NoComasCuento El Gobierno realiza dos actualizaciones diarias en torno a las cifras de COVID19. Hasta la mañana de este 23/03 se registran 981 casos confirmados, el siguiente informe se hará a las 17:00. #CoronaVirusFacts. #NoComasCuento El Gobierno realiza dos actualizaciones diarias en torno a las cifras de COVID19. Hasta la mañana de este 23/03 se registran 981 casos confirmados, el siguiente informe se hará a las 17:00. #CoronaVirusFacts.",0,0,0
2297,"Fernando Villavicencio dijo que necesitaba un partido y se lo han prestado. El exasambleísta es precandidato a la Presidencia del Ecuador, con el respaldo del movimiento Construye, ex Ruptura de los 25. #EleccionesAnticipadas2023Ec Fernando Villavicencio dijo que necesitaba un partido y se lo han prestado. El exasambleísta es precandidato a la Presidencia del Ecuador, con el respaldo del movimiento Construye, ex Ruptura de los 25. #EleccionesAnticipadas2023Ec",0,0,0
2298,"#LoMásVisto | Los exasambleístas cesados sí pueden candidatizarse para estas elecciones. Una sentencia de la Corte Constitucional, del 2010, ratifica que las autoridades cesadas sí podrán presentar sus candidaturas para los comicios anticipados. #LoMásVisto | Los exasambleístas cesados sí pueden candidatizarse para estas elecciones. Una sentencia de la Corte Constitucional, del 2010, ratifica que las autoridades cesadas sí podrán presentar sus candidaturas para los comicios anticipados.",0,0,0
2299,"#NoComasCuento el Gobierno ruso no adoptó esta medida. El hecho ocurrió el 13 de abril de 2016, en Braamfontein, en el centro de la ciudad de Johannesburgo (Sudáfrica). El león era parte de un anunció publicitario. Revisa: #NoComasCuento el Gobierno ruso no adoptó esta medida. El hecho ocurrió el 13 de abril de 2016, en Braamfontein, en el centro de la ciudad de Johannesburgo (Sudáfrica). El león era parte de un anunció publicitario. Revisa:",0,0,0
2300,"González sí tiene una glosa de Contraloría, no ha sido investigada por cohecho. No se encontraron registros de un proceso por cohecho ni en la Fiscalía ni en la Función Judicial. Ella apeló la glosa y el caso está en el Contencioso Administrativo. González sí tiene una glosa de Contraloría, no ha sido investigada por cohecho. No se encontraron registros de un proceso por cohecho ni en la Fiscalía ni en la Función Judicial. Ella apeló la glosa y el caso está en el Contencioso Administrativo.",0,0,0
2301,"Lo dicho por @ottosonnenh es una verdad a medias. En Guayas, los 769 casos de #COVID19 se suman a los 1661 de dengue. Sin embargo, los niveles de mortalidad son distintos. Revisa: Lo dicho por @ottosonnenh es una verdad a medias. En Guayas, los 769 casos de #COVID19 se suman a los 1661 de dengue. Sin embargo, los niveles de mortalidad son distintos. Revisa:",1,0,0
